id,label,name
highlight_Ferrari,Highlight,Ferrari
highlight_Lamborghini,Highlight,Lamborghini
city_Toskana,City,Toskana
city_Forte dei Marmi,City,Forte dei Marmi
activity_Ferrari Müzesi ziyareti ve test sürüşü,Activity,Ferrari Müzesi ziyareti ve test sürüşü
activity_Balsamik sirke tadımı ve üretici ziyareti,Activity,Balsamik sirke tadımı ve üretici ziyareti
activity_Parmesan peyniri tadımı,Activity,Parmesan peyniri tadımı
activity_Lamborghini Müzesi gezisi,Activity,Lamborghini Müzesi gezisi
activity_Floransa şehir turu (Piazza Della Signoria ve diğer yapılar),Activity,Floransa şehir turu (Piazza Della Signoria ve diğer yapılar)
activity_Toskana’da şarap bağları ve bölgesel geziler,Activity,Toskana’da şarap bağları ve bölgesel geziler
activity_Forte dei Marmi sahil tatili,Activity,Forte dei Marmi sahil tatili
"trip_Prag, Karlovy Vary & Cesky Krumlov Gezisi - Beril Miskavi_29 Nisan 2022_58",Trip,"Prag, Karlovy Vary & Cesky Krumlov Gezisi - Beril Miskavi"
country_Çekya,Country,Çekya
date_start_29 Nisan 2022,DateStart,29 Nisan 2022
date_end_04 Mayıs 2022,DateEnd,04 Mayıs 2022
highlight_Çekya,Highlight,Çekya
highlight_Prag,Highlight,Prag
highlight_Karlovy Vary,Highlight,Karlovy Vary
highlight_Cesky Krumlov,Highlight,Cesky Krumlov
highlight_Kampa Park,Highlight,Kampa Park
city_Prag,City,Prag
city_Karlovy Vary,City,Karlovy Vary
city_Cesky Krumlov,City,Cesky Krumlov
"restaurant_Kampa Park Restaurant (Na Kampě 8b, Prag)",Restaurant,"Kampa Park Restaurant (Na Kampě 8b, Prag)"
"activity_Prag şehir turu: Prag Kalesi, St. Vitus Bazilikası, Altın Yol",Activity,"Prag şehir turu: Prag Kalesi, St. Vitus Bazilikası, Altın Yol"
activity_Karlovy Vary gezisi,Activity,Karlovy Vary gezisi
activity_Cesky Krumlov şehir turu,Activity,Cesky Krumlov şehir turu
trip_Endülüs Gezisi - Berrin Zorlu_05 Ekim 2022_59,Trip,Endülüs Gezisi - Berrin Zorlu
date_start_05 Ekim 2022,DateStart,05 Ekim 2022
date_end_09 Ekim 2022,DateEnd,09 Ekim 2022
highlight_Cordoba,Highlight,Cordoba
highlight_Elhamra Sarayı,Highlight,Elhamra Sarayı
city_Malaga,City,Malaga
city_Cordoba,City,Cordoba
"activity_Granada şehir merkezi turu (Realejo Mahallesi, Capilla Real, Katedral, Madraza)",Activity,"Granada şehir merkezi turu (Realejo Mahallesi, Capilla Real, Katedral, Madraza)"
activity_Elhamra Sarayı gezisi,Activity,Elhamra Sarayı gezisi
activity_Cordoba turu,Activity,Cordoba turu
activity_Ronda gezisi,Activity,Ronda gezisi
activity_Sevilla şehir turu,Activity,Sevilla şehir turu
trip_Ürdün Gezisi - Berrin Zorlu_03 Ekim 2023_60,Trip,Ürdün Gezisi - Berrin Zorlu
country_Ürdün,Country,Ürdün
date_start_03 Ekim 2023,DateStart,03 Ekim 2023
date_end_07 Ekim 2023,DateEnd,07 Ekim 2023
highlight_Ürdün,Highlight,Ürdün
highlight_Amman,Highlight,Amman
highlight_Petra,Highlight,Petra
highlight_Wadi Rum,Highlight,Wadi Rum
highlight_Dead Sea,Highlight,Dead Sea
highlight_Mount Nebo,Highlight,Mount Nebo
highlight_Madaba,Highlight,Madaba
city_Amman,City,Amman
city_Mount Nebo,City,Mount Nebo
city_Madaba,City,Madaba
city_Petra,City,Petra
city_Wadi Rum,City,Wadi Rum
city_Dead Sea,City,Dead Sea
activity_Amman şehir turu,Activity,Amman şehir turu
activity_Mount Nebo ve Madaba ziyareti,Activity,Mount Nebo ve Madaba ziyareti
activity_Petra Antik Kenti gezisi,Activity,Petra Antik Kenti gezisi
activity_Wadi Rum çöl safarisi,Activity,Wadi Rum çöl safarisi
activity_Dead Sea’de konaklama ve dinlenme,Activity,Dead Sea’de konaklama ve dinlenme
trip_BAE Gezisi - Fuat Pamukçu_21 Aralık 2024_61,Trip,BAE Gezisi - Fuat Pamukçu
date_start_21 Aralık 2024,DateStart,21 Aralık 2024
date_end_02 Ocak 2025,DateEnd,02 Ocak 2025
highlight_Abu Dhabi,Highlight,Abu Dhabi
highlight_Ras Al Khaimah,Highlight,Ras Al Khaimah
highlight_Ferrari World,Highlight,Ferrari World
highlight_Çöl Safarisi,Highlight,Çöl Safarisi
highlight_Yılbaşı,Highlight,Yılbaşı
city_Abu Dhabi,City,Abu Dhabi
city_Ras Al Khaimah,City,Ras Al Khaimah
restaurant_Hakkasan Abu Dhabi,Restaurant,Hakkasan Abu Dhabi
restaurant_Ula Beach RAK,Restaurant,Ula Beach RAK
restaurant_The Guild Dubai,Restaurant,The Guild Dubai
restaurant_WHITE Beach Dubai,Restaurant,WHITE Beach Dubai
restaurant_Estiatorio Milos Dubai,Restaurant,Estiatorio Milos Dubai
restaurant_The MAINE Oyster Bar & Grill JBR,Restaurant,The MAINE Oyster Bar & Grill JBR
restaurant_La Cantine Beach,Restaurant,La Cantine Beach
restaurant_The Restaurant at Address Dubai Mall,Restaurant,The Restaurant at Address Dubai Mall
"hotel_The St. Regis Saadiyat Island Resort, Abu Dhabi",Hotel,"The St. Regis Saadiyat Island Resort, Abu Dhabi"
hotel_The Ritz Carlton Ras Al Khaimah,Hotel,The Ritz Carlton Ras Al Khaimah
"hotel_Address Dubai Mall, Dubai",Hotel,"Address Dubai Mall, Dubai"
activity_Sunset Electric Dragon Boat Experience - Jubail Mangrove Park,Activity,Sunset Electric Dragon Boat Experience - Jubail Mangrove Park
activity_Ferrari World Abu Dhabi – Driving Experience,Activity,Ferrari World Abu Dhabi – Driving Experience
"activity_Louvre Museum, Abu Dhabi",Activity,"Louvre Museum, Abu Dhabi"
activity_Çöl Safarisi,Activity,Çöl Safarisi
activity_Çölde Akşam Yemeği,Activity,Çölde Akşam Yemeği
activity_Dubai Autodrome Circuit,Activity,Dubai Autodrome Circuit
activity_New Year's Eve Celebration - The Restaurant at Address Dubai Mall,Activity,New Year's Eve Celebration - The Restaurant at Address Dubai Mall
trip_Peru Gezisi - Seda Soğancıoğlu_10 Nisan 2022_62,Trip,Peru Gezisi - Seda Soğancıoğlu
country_Peru,Country,Peru
date_start_10 Nisan 2022,DateStart,10 Nisan 2022
date_end_17 Nisan 2022,DateEnd,17 Nisan 2022
highlight_Peru,Highlight,Peru
highlight_Lima,Highlight,Lima
highlight_Cusco,Highlight,Cusco
highlight_Sacred Valley,Highlight,Sacred Valley
highlight_Machu Picchu,Highlight,Machu Picchu
highlight_Belmond,Highlight,Belmond
city_Lima,City,Lima
city_Cusco,City,Cusco
city_Sacred Valley,City,Sacred Valley
city_Machu Picchu,City,Machu Picchu
hotel_Belmond Miraflores Park (Lima),Hotel,Belmond Miraflores Park (Lima)
activity_Lima şehir turu (Plaza Mayor ve tarihi merkez),Activity,Lima şehir turu (Plaza Mayor ve tarihi merkez)
activity_Cusco turu,Activity,Cusco turu
activity_Sacred Valley gezisi,Activity,Sacred Valley gezisi
activity_Machu Picchu ziyareti,Activity,Machu Picchu ziyareti
trip_USA Gezisi - Selen Zorlu_16 Nisan 2023_63,Trip,USA Gezisi - Selen Zorlu
country_Amerika Birleşik Devletleri,Country,Amerika Birleşik Devletleri
date_start_16 Nisan 2023,DateStart,16 Nisan 2023
date_end_21 Nisan 2023,DateEnd,21 Nisan 2023
highlight_ABD,Highlight,ABD
highlight_New York,Highlight,New York
highlight_Central Park,Highlight,Central Park
city_New York,City,New York
activity_Central Park ziyareti,Activity,Central Park ziyareti
activity_New York şehir turu (müze ve meydanlar),Activity,New York şehir turu (müze ve meydanlar)
activity_Kültürel ve alışveriş aktiviteleri,Activity,Kültürel ve alışveriş aktiviteleri
trip_Hindistan Gezisi - Berrin Zorlu_08 Ocak 2024_64,Trip,Hindistan Gezisi - Berrin Zorlu
date_start_08 Ocak 2024,DateStart,08 Ocak 2024
date_end_16 Ocak 2024,DateEnd,16 Ocak 2024
highlight_Ganj Nehri,Highlight,Ganj Nehri
highlight_Aarti töreni,Highlight,Aarti töreni
activity_Varanasi’de Ganj Nehri kıyısında Aarti töreni,Activity,Varanasi’de Ganj Nehri kıyısında Aarti töreni
activity_Jaipur şehir turu,Activity,Jaipur şehir turu
activity_Udaipur göl gezileri ve saray ziyareti,Activity,Udaipur göl gezileri ve saray ziyareti
activity_Delhi şehir turu,Activity,Delhi şehir turu
trip_Mısır Gezisi - Hakan Ateş_28 Temmuz 2023_65,Trip,Mısır Gezisi - Hakan Ateş
date_start_28 Temmuz 2023,DateStart,28 Temmuz 2023
date_end_31 Temmuz 2023,DateEnd,31 Temmuz 2023
highlight_Giza Piramitleri,Highlight,Giza Piramitleri
highlight_Nil Nehri,Highlight,Nil Nehri
"activity_Giza Piramitleri gezisi (Keops, Kefren, Mikerinos)",Activity,"Giza Piramitleri gezisi (Keops, Kefren, Mikerinos)"
activity_Sfenks ziyareti,Activity,Sfenks ziyareti
activity_Kahire şehir gezisi,Activity,Kahire şehir gezisi
trip_Provence Gezisi - Olgun Zorlu_02 Mayıs 2022_66,Trip,Provence Gezisi - Olgun Zorlu
date_end_05 Mayıs 2022,DateEnd,05 Mayıs 2022
highlight_Provence,Highlight,Provence
highlight_Marsilya,Highlight,Marsilya
highlight_Gordes,Highlight,Gordes
highlight_Roussillon,Highlight,Roussillon
city_Marsilya,City,Marsilya
activity_Gordes ve Roussillon köy gezileri,Activity,Gordes ve Roussillon köy gezileri
activity_Sanat atölyeleri ve butik mağazalar,Activity,Sanat atölyeleri ve butik mağazalar
activity_Provence manzaraları ve şato ziyareti,Activity,Provence manzaraları ve şato ziyareti
trip_Toskana Gezisi - Selen Zorlu_20 Nisan 2019_67,Trip,Toskana Gezisi - Selen Zorlu
date_start_20 Nisan 2019,DateStart,20 Nisan 2019
date_end_23 Nisan 2019,DateEnd,23 Nisan 2019
highlight_Chianti,Highlight,Chianti
highlight_San Casciano Val di Pesa,Highlight,San Casciano Val di Pesa
city_San Casciano Val di Pesa,City,San Casciano Val di Pesa
activity_San Casciano Val di Pesa kasabası ziyareti,Activity,San Casciano Val di Pesa kasabası ziyareti
activity_Floransa çevresinde geziler,Activity,Floransa çevresinde geziler
activity_Chianti bölgesinde üzüm bağları ve köyler,Activity,Chianti bölgesinde üzüm bağları ve köyler
trip_Güney Afrika Gezisi - Tanju Kaya_15 Ağustos 2018_68,Trip,Güney Afrika Gezisi - Tanju Kaya
date_start_15 Ağustos 2018,DateStart,15 Ağustos 2018
date_end_22 Ağustos 2018,DateEnd,22 Ağustos 2018
highlight_Johannesburg,Highlight,Johannesburg
highlight_Sabi Sabi,Highlight,Sabi Sabi
highlight_V&A Waterfront,Highlight,V&A Waterfront
city_Johannesburg,City,Johannesburg
city_Sabi Sand,City,Sabi Sand
city_Kruger,City,Kruger
hotel_Sabi Sabi Little Bush Camp,Hotel,Sabi Sabi Little Bush Camp
hotel_The Table Bay,Hotel,The Table Bay
activity_Sabi Sabi’de sabah ve akşam safari turları,Activity,Sabi Sabi’de sabah ve akşam safari turları
activity_Cape Town V&A Waterfront gezisi,Activity,Cape Town V&A Waterfront gezisi
activity_Cape Town şehir turu ve çevre gezileri,Activity,Cape Town şehir turu ve çevre gezileri
trip_Tayland & Vietnam Gezisi_None_69,Trip,Tayland & Vietnam Gezisi
highlight_Chiang Rai,Highlight,Chiang Rai
highlight_Danang,Highlight,Danang
highlight_Saigon,Highlight,Saigon
highlight_Mandarin Oriental,Highlight,Mandarin Oriental
highlight_Anantara Golden Triangle,Highlight,Anantara Golden Triangle
highlight_Tra Que Village,Highlight,Tra Que Village
highlight_The Market Restaurant,Highlight,The Market Restaurant
city_Danang,City,Danang
city_Saigon,City,Saigon
restaurant_The Market Restaurant (Vietnam),Restaurant,The Market Restaurant (Vietnam)
"hotel_Mandarin Oriental, Bangkok",Hotel,"Mandarin Oriental, Bangkok"
"hotel_Anantara Golden Triangle, Chiang Rai",Hotel,"Anantara Golden Triangle, Chiang Rai"
activity_Bangkok kanal turu (Thonburi Klongs) ve Chao Phraya Nehri gezisi,Activity,Bangkok kanal turu (Thonburi Klongs) ve Chao Phraya Nehri gezisi
"activity_Bangkok şehir turu: Wat Arun, Wat Pho, Çin Mahallesi",Activity,"Bangkok şehir turu: Wat Arun, Wat Pho, Çin Mahallesi"
"activity_Chiang Rai’de fil sürüşü, Altın Üçgen gezisi veya yemek kursu",Activity,"Chiang Rai’de fil sürüşü, Altın Üçgen gezisi veya yemek kursu"
activity_Tra Que Organic Village bisiklet turu,Activity,Tra Que Organic Village bisiklet turu
activity_The Market Restaurant’ta Vietnam yemek kursu,Activity,The Market Restaurant’ta Vietnam yemek kursu
trip_Tayland & Endonezya Gezisi_10 Ocak 2024_70,Trip,Tayland & Endonezya Gezisi
date_start_10 Ocak 2024,DateStart,10 Ocak 2024
date_end_18 Ocak 2024,DateEnd,18 Ocak 2024
highlight_Endonezya,Highlight,Endonezya
highlight_Phuket,Highlight,Phuket
highlight_Bali,Highlight,Bali
highlight_The Surin Phuket,Highlight,The Surin Phuket
highlight_Big Buddha,Highlight,Big Buddha
city_Phuket,City,Phuket
"restaurant_Beach Restaurant, The Surin (Phuket)",Restaurant,"Beach Restaurant, The Surin (Phuket)"
hotel_The Surin Phuket,Hotel,The Surin Phuket
activity_Phuket’te Big Buddha ziyareti,Activity,Phuket’te Big Buddha ziyareti
activity_Phuket Tarihi Kent Gezisi,Activity,Phuket Tarihi Kent Gezisi
activity_Bangkok şehir turu,Activity,Bangkok şehir turu
activity_Bali’de tapınak ziyaretleri ve sahil aktiviteleri,Activity,Bali’de tapınak ziyaretleri ve sahil aktiviteleri
trip_Tayland Gezi Önerileri_18 Ocak 2026_71,Trip,Tayland Gezi Önerileri
date_start_18 Ocak 2026,DateStart,18 Ocak 2026
date_end_26 Ocak 2026,DateEnd,26 Ocak 2026
highlight_Grand Palace,Highlight,Grand Palace
highlight_Wat Pho,Highlight,Wat Pho
highlight_Wat Arun,Highlight,Wat Arun
highlight_Thonburi Kanalları,Highlight,Thonburi Kanalları
activity_Bangkok’ta Grand Palace & Wat Phra Kaew ziyareti,Activity,Bangkok’ta Grand Palace & Wat Phra Kaew ziyareti
activity_Wat Pho (Yatan Buda Tapınağı) gezisi,Activity,Wat Pho (Yatan Buda Tapınağı) gezisi
activity_Wat Arun (Şafak Tapınağı) ziyareti,Activity,Wat Arun (Şafak Tapınağı) ziyareti
activity_Thonburi Kanalları tekne turu,Activity,Thonburi Kanalları tekne turu
activity_Phuket ada ve sahil aktiviteleri,Activity,Phuket ada ve sahil aktiviteleri
trip_Toskana Gezisi - Bayram Programı_01 Mayıs 2022_72,Trip,Toskana Gezisi - Bayram Programı
date_start_01 Mayıs 2022,DateStart,01 Mayıs 2022
highlight_Montepulciano,Highlight,Montepulciano
highlight_The Mall Firenze,Highlight,The Mall Firenze
city_Montepulciano,City,Montepulciano
"activity_Bologna şehir turu (Piazza Maggiore, Basilica di San Petronio, Fontana di Nettuno, Palazzo Communale)",Activity,"Bologna şehir turu (Piazza Maggiore, Basilica di San Petronio, Fontana di Nettuno, Palazzo Communale)"
activity_The Mall Firenze outlet gezisi,Activity,The Mall Firenze outlet gezisi
activity_Siena şehir turu,Activity,Siena şehir turu
activity_Montepulciano şarap bağları ve kasaba gezisi,Activity,Montepulciano şarap bağları ve kasaba gezisi
activity_San Gimignano kasabası gezisi,Activity,San Gimignano kasabası gezisi
trip_Toskana Gezisi_10 Nisan 2024_73,Trip,Toskana Gezisi
date_start_10 Nisan 2024,DateStart,10 Nisan 2024
date_end_13 Nisan 2024,DateEnd,13 Nisan 2024
highlight_Pienza,Highlight,Pienza
highlight_Montalcino,Highlight,Montalcino
highlight_Borgo Santo Pietro,Highlight,Borgo Santo Pietro
city_Pienza,City,Pienza
city_Montalcino,City,Montalcino
hotel_Borgo Santo Pietro,Hotel,Borgo Santo Pietro
activity_Montepulciano şarap bağları turu,Activity,Montepulciano şarap bağları turu
activity_Pienza kasabası ziyareti,Activity,Pienza kasabası ziyareti
activity_Montalcino’da şarap tadımı,Activity,Montalcino’da şarap tadımı
activity_San Gimignano gezisi,Activity,San Gimignano gezisi
trip_Toskana Bağ Bozumu Programı_12 Eylül_74,Trip,Toskana Bağ Bozumu Programı
date_start_12 Eylül,DateStart,12 Eylül
date_end_29 Eylül,DateEnd,29 Eylül
highlight_Bağ Bozumu,Highlight,Bağ Bozumu
highlight_Şarap Tadımı,Highlight,Şarap Tadımı
highlight_COMO Castello del Nero,Highlight,COMO Castello del Nero
highlight_Rosewood Castiglion del Bosco,Highlight,Rosewood Castiglion del Bosco
city_Toskana kırsalı,City,Toskana kırsalı
hotel_COMO Castello del Nero,Hotel,COMO Castello del Nero
hotel_Rosewood Castiglion del Bosco,Hotel,Rosewood Castiglion del Bosco
activity_Bağ bozumu deneyimi,Activity,Bağ bozumu deneyimi
activity_Şarap tadımları,Activity,Şarap tadımları
activity_Toskana kasabaları ve doğa gezileri,Activity,Toskana kasabaları ve doğa gezileri
trip_Vietnam & Kamboçya Gezisi_30 Mayıs 2019_75,Trip,Vietnam & Kamboçya Gezisi
date_start_30 Mayıs 2019,DateStart,30 Mayıs 2019
date_end_07 Haziran 2019,DateEnd,07 Haziran 2019
highlight_Siem Reap,Highlight,Siem Reap
highlight_Angkor Wat,Highlight,Angkor Wat
highlight_Banh Xeo,Highlight,Banh Xeo
highlight_Raffles,Highlight,Raffles
city_Ho Chi Minh,City,Ho Chi Minh
hotel_Hotel des Arts Saigon,Hotel,Hotel des Arts Saigon
hotel_Raffles Hotel Le Royal,Hotel,Raffles Hotel Le Royal
hotel_Belmond La Résidence d’Angkor,Hotel,Belmond La Résidence d’Angkor
"activity_Ho Chi Minh şehir turu: Reunification Palace, War Remnants Museum, Cho Lon, Thien Hau Tapınağı, Notre Dame Katedrali, Posta Merkezi, Belediye Tiyatrosu",Activity,"Ho Chi Minh şehir turu: Reunification Palace, War Remnants Museum, Cho Lon, Thien Hau Tapınağı, Notre Dame Katedrali, Posta Merkezi, Belediye Tiyatrosu"
activity_Ben Thanh Pazarı ve Nguyen Hue caddelerinde alışveriş,Activity,Ben Thanh Pazarı ve Nguyen Hue caddelerinde alışveriş
activity_Vespa ile gece turu ve Banh Xeo tadımı,Activity,Vespa ile gece turu ve Banh Xeo tadımı
"activity_Mekong Deltası bot turu, tropik meyve bahçeleri, noodle yapımı",Activity,"Mekong Deltası bot turu, tropik meyve bahçeleri, noodle yapımı"
"activity_Phnom Penh şehir turu: Kraliyet Sarayı, Gümüş Pagoda, Ulusal Müze",Activity,"Phnom Penh şehir turu: Kraliyet Sarayı, Gümüş Pagoda, Ulusal Müze"
"activity_Siem Reap’te Angkor Wat, Angkor Thom, Bayon ve Ta Prohm gezileri",Activity,"Siem Reap’te Angkor Wat, Angkor Thom, Bayon ve Ta Prohm gezileri"
trip_Vietnam Gezisi_16 Kasım 2024_76,Trip,Vietnam Gezisi
date_start_16 Kasım 2024,DateStart,16 Kasım 2024
date_end_24 Kasım 2024,DateEnd,24 Kasım 2024
highlight_Nha Trang,Highlight,Nha Trang
highlight_Ho Chi Minh Mozolesi,Highlight,Ho Chi Minh Mozolesi
highlight_Pagoda,Highlight,Pagoda
city_Nha Trang,City,Nha Trang
activity_Hanoi By Night turu,Activity,Hanoi By Night turu
"activity_Hanoi şehir turu: Ho Chi Minh Mozolesi, kazık ev, Tek Sütunlu Pagoda, Edebiyat Tapınağı",Activity,"Hanoi şehir turu: Ho Chi Minh Mozolesi, kazık ev, Tek Sütunlu Pagoda, Edebiyat Tapınağı"
activity_Nha Trang sahil tatili ve dinlenme,Activity,Nha Trang sahil tatili ve dinlenme
activity_Saigon şehir turu,Activity,Saigon şehir turu
trip_Vietnam & Bangkok Gezisi - Gökhan Mendi_25 Aralık 2024_77,Trip,Vietnam & Bangkok Gezisi - Gökhan Mendi
date_start_25 Aralık 2024,DateStart,25 Aralık 2024
date_end_03 Ocak 2025,DateEnd,03 Ocak 2025
highlight_Ha Long,Highlight,Ha Long
highlight_Lan Ha Bay,Highlight,Lan Ha Bay
highlight_Bhaya Cruise,Highlight,Bhaya Cruise
highlight_May de Cuisine,Highlight,May de Cuisine
city_Ha Long (Lan Ha Bay),City,Ha Long (Lan Ha Bay)
restaurant_May de Cuisine Restaurant (Hanoi),Restaurant,May de Cuisine Restaurant (Hanoi)
hotel_Bhaya Cruise (Lan Ha Bay / Ha Long),Hotel,Bhaya Cruise (Lan Ha Bay / Ha Long)
"activity_Hanoi şehir turu: Opera Binası, Edebiyat Tapınağı, Etnoloji Müzesi, Eski Mahalle",Activity,"Hanoi şehir turu: Opera Binası, Edebiyat Tapınağı, Etnoloji Müzesi, Eski Mahalle"
activity_Westlake bölgesi turu (vintage jeep ile),Activity,Westlake bölgesi turu (vintage jeep ile)
activity_Ha Long (Lan Ha Bay) Bhaya özel tekne yolculuğu,Activity,Ha Long (Lan Ha Bay) Bhaya özel tekne yolculuğu
activity_Thien Canh Son Cave ziyareti,Activity,Thien Canh Son Cave ziyareti
activity_Bangkok şehir turu ve alışveriş aktiviteleri,Activity,Bangkok şehir turu ve alışveriş aktiviteleri
trip_Volvo EX90 Basın Seyahati - Los Angeles_08 Eylül 2024_78,Trip,Volvo EX90 Basın Seyahati - Los Angeles
date_start_08 Eylül 2024,DateStart,08 Eylül 2024
date_end_11 Eylül 2024,DateEnd,11 Eylül 2024
highlight_Los Angeles,Highlight,Los Angeles
highlight_Volvo,Highlight,Volvo
highlight_EX90,Highlight,EX90
highlight_Pelican Hill,Highlight,Pelican Hill
highlight_Nobu,Highlight,Nobu
highlight_Callaway Winery,Highlight,Callaway Winery
city_Los Angeles,City,Los Angeles
city_Newport Beach,City,Newport Beach
restaurant_Nobu Los Angeles,Restaurant,Nobu Los Angeles
hotel_The Resort at Pelican Hill,Hotel,The Resort at Pelican Hill
activity_Volvo EX90 sunumu ve sürüş deneyimi,Activity,Volvo EX90 sunumu ve sürüş deneyimi
activity_Callaway Winery ziyareti ve şarap tadımı,Activity,Callaway Winery ziyareti ve şarap tadımı
activity_Volvo etkinlikleri,Activity,Volvo etkinlikleri
trip_Ürdün Gezisi_03 Ekim 2023_79,Trip,Ürdün Gezisi
trip_Ürdün Gezisi_22 Mart 2022_80,Trip,Ürdün Gezisi
date_start_22 Mart 2022,DateStart,22 Mart 2022
date_end_27 Mart 2022,DateEnd,27 Mart 2022
trip_Marakeş 21-25 Haziran 2023_21 HAZİRAN 2023_81,Trip,Marakeş 21-25 Haziran 2023
country_Fas,Country,Fas
date_start_21 HAZİRAN 2023,DateStart,21 HAZİRAN 2023
date_end_25 HAZİRAN 2023,DateEnd,25 HAZİRAN 2023
highlight_Fas,Highlight,Fas
highlight_Marrakech,Highlight,Marrakech
highlight_Fes,Highlight,Fes
city_Marrakech,City,Marrakech
city_Fes,City,Fes
activity_Marakeş şehir gezisi,Activity,Marakeş şehir gezisi
activity_Yves Saint Laurent Müzesi ziyareti,Activity,Yves Saint Laurent Müzesi ziyareti
activity_Jardin Majorelle Bahçeleri gezisi,Activity,Jardin Majorelle Bahçeleri gezisi
activity_Ali ibn Yusuf Medresesi ziyareti,Activity,Ali ibn Yusuf Medresesi ziyareti
trip_Havana - Cancun 8-19 Temmuz 2022_08 TEMMUZ 2022_82,Trip,Havana - Cancun 8-19 Temmuz 2022
country_Küba,Country,Küba
date_start_08 TEMMUZ 2022,DateStart,08 TEMMUZ 2022
date_end_19 TEMMUZ 2022,DateEnd,19 TEMMUZ 2022
highlight_Küba,Highlight,Küba
highlight_Havana,Highlight,Havana
highlight_Vinales,Highlight,Vinales
highlight_Cancun,Highlight,Cancun
city_Havana,City,Havana
city_Vinales,City,Vinales
city_Cancun,City,Cancun
restaurant_Floridita,Restaurant,Floridita
restaurant_Rancho San Vicente,Restaurant,Rancho San Vicente
hotel_Hotel Manzana Kempinski,Hotel,Hotel Manzana Kempinski
activity_Havana şehir turu,Activity,Havana şehir turu
"activity_Havana Eski Kenti, Malecon Bulvarı, Devrim Meydanı, Colomb Mezarlığı ve Morro Kalesi gezisi",Activity,"Havana Eski Kenti, Malecon Bulvarı, Devrim Meydanı, Colomb Mezarlığı ve Morro Kalesi gezisi"
activity_Floridita’da öğle yemeği ve daiquiri kokteyl tadımı,Activity,Floridita’da öğle yemeği ve daiquiri kokteyl tadımı
activity_Jose Fuster’in sanat mahallesi ziyareti,Activity,Jose Fuster’in sanat mahallesi ziyareti
activity_Hamel Sokağı ziyareti,Activity,Hamel Sokağı ziyareti
activity_Rancho San Vicente restoranda öğle yemeği,Activity,Rancho San Vicente restoranda öğle yemeği
activity_Devrim Müzesi ziyareti,Activity,Devrim Müzesi ziyareti
activity_Hemingway’in La Finca evi ziyareti,Activity,Hemingway’in La Finca evi ziyareti
activity_Che Guevara’nın evi ziyareti,Activity,Che Guevara’nın evi ziyareti
"activity_Vinales şehir merkezi, tütün tarlaları ve çiftlik ziyareti",Activity,"Vinales şehir merkezi, tütün tarlaları ve çiftlik ziyareti"
activity_1950’lerden kalma Amerikan arabaları ile Havana turu,Activity,1950’lerden kalma Amerikan arabaları ile Havana turu
activity_Prado Caddesi ziyareti,Activity,Prado Caddesi ziyareti
trip_Japonya 12 - 21 Ekim 2024_12 EKİM 2024_83,Trip,Japonya 12 - 21 Ekim 2024
date_start_12 EKİM 2024,DateStart,12 EKİM 2024
date_end_21 EKİM 2024,DateEnd,21 EKİM 2024
highlight_Japonya,Highlight,Japonya
highlight_Tokyo,Highlight,Tokyo
highlight_Kyoto,Highlight,Kyoto
highlight_Osaka,Highlight,Osaka
city_Kobe,City,Kobe
city_Osaka,City,Osaka
hotel_Hotel Tokyo Deluxe Double,Hotel,Hotel Tokyo Deluxe Double
hotel_Garrya Nijo Castle Kyoto,Hotel,Garrya Nijo Castle Kyoto
activity_Tokyo şehir turu,Activity,Tokyo şehir turu
activity_Mori Sanat Müzesi ve Sky Deck ziyareti,Activity,Mori Sanat Müzesi ve Sky Deck ziyareti
activity_Ashinoko Gölü tekne turu,Activity,Ashinoko Gölü tekne turu
activity_Hakone Açık Hava Müzesi ziyareti,Activity,Hakone Açık Hava Müzesi ziyareti
activity_Picasso Pavilion sergisi,Activity,Picasso Pavilion sergisi
activity_Arashiyama bölgesi ziyareti,Activity,Arashiyama bölgesi ziyareti
activity_Todai-ji Tapınağı ziyareti,Activity,Todai-ji Tapınağı ziyareti
activity_TeamLab Borderless ziyareti,Activity,TeamLab Borderless ziyareti
activity_Osaka Kalesi ziyareti,Activity,Osaka Kalesi ziyareti
activity_Sorakuen Bahçesi ve Kobe eski yerleşim yeri gezisi,Activity,Sorakuen Bahçesi ve Kobe eski yerleşim yeri gezisi
trip_Güney Afrika 14-21 Kasım 2018_14 KASIM 2018_84,Trip,Güney Afrika 14-21 Kasım 2018
date_start_14 KASIM 2018,DateStart,14 KASIM 2018
date_end_21 KASIM 2018,DateEnd,21 KASIM 2018
city_Soweto,City,Soweto
hotel_Sabi Sabi Game Reserve Lodge,Hotel,Sabi Sabi Game Reserve Lodge
hotel_Hotel Luxury King Mountain Room,Hotel,Hotel Luxury King Mountain Room
activity_Sabah ve akşam safarileri (Sabi Sand Game Reserve),Activity,Sabah ve akşam safarileri (Sabi Sand Game Reserve)
activity_Soweto gezisi ve Nelson Mandela’nın Evi ziyareti,Activity,Soweto gezisi ve Nelson Mandela’nın Evi ziyareti
activity_Hector Pieterson Müzesi ziyareti,Activity,Hector Pieterson Müzesi ziyareti
activity_Nelson Mandela Meydanı gezisi,Activity,Nelson Mandela Meydanı gezisi
activity_Cape Town şehir turu,Activity,Cape Town şehir turu
activity_Stellenbosch şarap bağları gezisi,Activity,Stellenbosch şarap bağları gezisi
